date,bitcoin_price,negative,neutral,positive,currency_price,interest_rate,moving_average,gain,loss,avg_gain,avg_loss,rs,rsi,macd_line,signal_line,macd_histogram,movement
2021-10-14,57487.9858804222,4.0,0.0,0.0,0.86500484,0.08,55591.19937130268,1152.9504,0.0,1391.1364,-255.39929,-5.4469075,122.48753850770379,3025.4282,2072.375,953.0534,0
2021-10-15,57452.43178503547,4.0,0.0,0.0,0.8634224,0.08,56099.46162709046,0.0,-35.554096,1228.875,-257.93887,-4.76421,126.56599844640147,3112.8206,2280.464,832.35645,1
2021-10-16,61809.02394427028,4.0,0.0,1.0,0.85982555,0.08,57213.473980022776,4356.5923,0.0,1231.3065,-257.93887,-4.773637,126.49963381597058,3493.3508,2523.0415,970.3094,0
2021-10-17,61165.63564211521,3.0,0.0,2.0,0.86131895,0.08,58076.3561663706,0.0,-643.3883,1231.3065,-275.02988,-4.476992,128.76049169258832,3700.3523,2758.5037,941.8488,1
2021-10-18,61583.77443961336,4.0,0.0,1.0,0.8616431,0.08,59058.056858223514,418.1388,0.0,1225.0873,-275.02988,-4.4543786,128.94876492814092,3853.7197,2977.5469,876.1729,1
2021-10-19,62017.972725178704,6.0,0.0,1.0,0.8634876,0.08,59693.1228395924,434.19827,0.0,1186.297,-275.02988,-4.3133388,130.18103644710015,3964.599,3174.9573,789.64185,1
2021-10-20,64517.64856042277,3.0,0.0,0.0,0.8603841,0.08,60862.06756815114,2499.6758,0.0,1192.7909,-275.02988,-4.3369503,129.9674828231914,4205.6943,3381.1047,824.58954,1
2021-10-21,66237.51755029388,2.0,0.0,1.0,0.85374683,0.08,62112.000663847095,1719.869,0.0,1048.0664,-275.02988,-3.8107367,135.57786167746815,4483.856,3601.6548,882.20087,0
2021-10-22,62541.08693293518,4.0,0.0,2.0,0.8584934,0.08,62838.95139926134,0.0,-3696.4307,1048.0664,-430.45993,-2.4347596,169.698091329155,4355.8184,3752.4875,603.33093,0
2021-10-23,61029.27093182092,3.0,0.0,1.0,0.8599926,0.08,62727.55811176857,0.0,-1511.816,1039.7563,-538.4468,-1.931029,207.4080506029821,4085.265,3819.043,266.22177,1
2021-10-24,61572.14043422243,3.0,0.0,0.0,0.8585111,0.08,62785.630224926754,542.8695,0.0,998.92395,-538.4468,-1.8551953,216.93235959049343,3870.0427,3829.243,40.799675,0
2021-10-25,61173.1663907232,1.0,0.0,0.0,0.8616025,0.08,62726.97193222815,0.0,-398.97403,998.92395,-537.4028,-1.8587995,216.44161682051282,3625.4912,3788.4927,-163.00139,1
2021-10-26,63228.21382584213,3.0,0.0,0.0,0.8613648,0.08,62899.863518037215,2055.0474,0.0,941.38153,-537.4028,-1.7517245,233.02746792362498,3556.5105,3742.0962,-185.58577,0
2021-10-27,60604.18888794746,4.0,0.0,0.0,0.8635156,0.08,62340.79785054074,0.0,-2624.025,941.38153,-636.442,-1.4791317,308.71088727209724,3252.6116,3644.1992,-391.58765,0
2021-10-28,58641.00147419492,2.0,0.0,0.0,0.8676538,0.08,61255.58126824089,0.0,-1963.1874,859.02795,-776.6697,-1.1060402,1043.0380187299156,2820.8398,3479.5273,-658.68744,1
2021-10-29,60767.55585206728,2.0,0.0,0.0,0.85561484,0.07,61002.21968525976,2126.5544,0.0,1010.9247,-774.13007,-1.3058847,426.9205343943009,2620.0505,3307.632,-687.5814,1
2021-10-30,62283.19805587354,2.0,0.0,1.0,0.86445403,0.07,61181.352131552994,1515.6422,0.0,807.9997,-774.13007,-1.0437518,2385.620629757724,2553.785,3156.8625,-603.0777,0
2021-10-31,61837.257002978935,3.0,0.0,0.0,0.86230433,0.07,61219.22592708963,0.0,-445.94104,807.9997,-760.02673,-1.0631201,1684.2816632321112,2437.1907,3012.9282,-575.73755,0
2021-11-01,61471.86846276259,1.0,0.0,2.0,0.86420584,0.08,61261.897651666695,0.0,-365.38855,778.1326,-786.1259,-0.98983204,-9734.830021105392,2288.92,2868.1265,-579.20667,0
2021-11-02,61121.83120106507,2.0,0.0,2.0,0.8622632,0.08,60960.98584812711,0.0,-350.03726,747.11847,-811.12854,-0.9210851,-1167.1882245005663,2118.7456,2718.2502,-599.5048,1
2021-11-03,63247.20896127831,1.0,0.0,2.0,0.86275995,0.08,61338.560144317235,2125.3777,0.0,720.3829,-811.12854,-0.88812417,-793.8480724369016,2130.8186,2600.764,-469.9454,0
2021-11-04,63130.94235171542,3.0,0.0,0.0,0.8630014,0.08,61979.980269677304,0.0,-116.26661,597.5351,-819.43335,-0.72920525,-269.28339874857255,2106.72,2501.955,-395.2353,0
2021-11-05,61601.74357204975,2.0,0.0,1.0,0.8633848,0.08,62099.14994396052,0.0,-1529.1987,597.5351,-664.63104,-0.8990478,-890.567989060676,1941.8436,2389.9329,-448.08926,0
2021-11-06,61247.38494217787,2.0,0.0,0.0,0.8663011,0.08,61951.17664200399,0.0,-354.35864,597.5351,-581.9555,-1.0267711,3835.3754835473173,1762.2698,2264.4001,-502.13046,1
2021-11-07,61661.35866372036,2.0,0.0,0.0,0.8676564,0.08,61926.048307824196,413.97372,0.0,588.32825,-581.9555,-1.0109506,9231.964750817982,1634.5188,2138.424,-503.90518,1
2021-11-08,63153.230193019495,2.0,1.0,1.0,0.8677604,0.08,62166.242840718034,1491.8716,0.0,694.8905,-553.4574,-1.2555448,491.32088655780865,1634.8116,2037.7015,-402.88986,1
2021-11-09,67617.0155448617,1.0,0.0,1.0,0.8599573,0.08,63094.12631840327,4463.785,0.0,866.94324,-553.4574,-1.5664136,276.54940281255324,1972.4962,2024.6604,-52.164234,0
2021-11-10,67145.37493537061,2.0,0.0,1.0,0.8655765,0.08,63651.00717184503,0.0,-471.6406,866.94324,-399.71564,-2.1689,185.5505233543547,2176.9614,2055.1206,121.84088,0
2021-11-11,65061.05440696283,0.0,0.0,1.0,0.8701569,0.08,63926.737465451806,0.0,-2084.3206,866.94324,-408.368,-2.122946,189.05147779432576,2146.076,2073.3118,72.764206,0
2021-11-12,65005.64515956679,2.0,0.0,1.0,0.8703571,0.08,64413.00912081137,0.0,-55.40925,715.04645,-412.3258,-1.7341783,236.2066922230492,2093.001,2077.2495,15.751403,0
2021-11-13,64432.04794734522,2.0,0.0,0.0,0.8716761,0.08,64867.960978692434,0.0,-573.5972,606.7863,-453.29703,-1.3386064,395.32814258510575,1981.8091,2058.1614,-76.352356,1
2021-11-14,64660.33535267343,4.0,0.0,1.0,0.8687885,0.08,65296.38621997144,228.2874,0.0,623.0925,-421.4441,-1.4784702,308.99942147086676,1890.3192,2024.593,-134.27379,1
2021-11-15,65648.97779110243,1.0,0.0,1.0,0.8601329,0.08,65652.92159112614,988.64246,0.0,693.7099,-395.3449,-1.7546953,232.5038068973459,1875.9631,1994.8671,-118.90394,0
2021-11-16,63933.83544259933,1.0,0.0,0.0,0.8691957,0.08,65126.75300508866,0.0,-1715.1423,693.7099,-492.85242,-1.4075408,345.37423746399935,1706.5165,1937.1969,-230.68048,0
2021-11-17,60448.56251258625,2.0,0.0,1.0,0.8801997,0.08,64170.065516119466,0.0,-3485.273,541.89716,-741.8005,-0.7305161,-271.07963029723163,1276.2842,1805.0144,-528.7302,1
2021-11-18,60603.65586738653,3.0,0.0,1.0,0.8774821,0.08,63533.29429618,155.09335,0.0,552.9753,-733.4957,-0.7538902,-306.32276353494103,937.0351,1631.4185,-694.3834,0
2021-11-19,56987.32233855049,1.0,0.0,1.0,0.88406867,0.08,62387.81960746338,0.0,-3616.3335,552.9753,-882.5768,-0.6265464,-167.77085163008786,372.0808,1379.551,-1007.47015,1
2021-11-20,58459.25551667463,4.0,0.0,0.0,0.8818894,0.08,61534.56354593901,1471.9332,0.0,658.11334,-857.26544,-0.7676891,-330.4576500318832,42.631737,1112.1671,-1069.5354,1
2021-11-21,60082.91166841709,3.0,0.0,0.0,0.8787896,0.08,60880.64587675954,1623.6561,0.0,744.5192,-857.26544,-0.8684816,-660.3496627115276,-86.447044,872.4443,-958.89136,0
2021-11-22,59139.77927952717,0.0,0.0,0.0,0.8874265,0.08,59950.76037510593,0.0,-943.1324,637.957,-924.6321,-0.6899577,-222.5366168112563,-261.82764,645.5899,-907.41754,0
2021-11-23,56386.85685315215,2.0,0.0,1.0,0.8861663,0.08,58872.62057661347,0.0,-2752.9224,319.11517,-1121.2694,-0.28460172,-39.78227424089931,-615.8566,393.3006,-1009.1572,1
2021-11-24,57748.79317378856,2.0,0.0,0.0,0.88608766,0.08,58486.939242499524,1361.9363,0.0,416.39633,-1087.5808,-0.38286477,-62.039037141086965,-777.56696,159.12709,-936.69403,0
2021-11-25,57198.18384629529,3.0,0.0,0.0,0.89030606,0.08,58000.443239486485,0.0,-550.6093,416.39633,-978.02997,-0.4257501,-74.14021131444866,-939.3252,-60.563362,-878.76184,1
2021-11-26,58897.84698299794,0.0,0.0,0.0,0.88252914,0.08,58273.37533155041,1699.6631,0.0,537.80084,-974.07214,-0.55211604,-123.27211489481121,-919.7686,-232.40442,-687.3642,0
2021-11-27,53827.79286503472,3.0,0.0,1.0,0.8881679,0.08,57611.737809887556,0.0,-5070.054,537.80084,-1295.2477,-0.41521084,-71.00180000689531,-1298.4136,-445.60623,-852.8073,1
2021-11-28,54533.40388242691,2.0,0.0,1.0,0.88571393,0.08,56818.950983317525,705.611,0.0,571.8954,-1295.2477,-0.44153363,-79.061812764812,-1523.9879,-661.2826,-862.7054,1
2021-11-29,57237.66113709043,3.0,0.0,0.0,0.8745539,0.08,56547.21982011229,2704.2573,0.0,694.43933,-1295.2477,-0.536144,-115.5841684954805,-1467.6284,-822.55176,-645.07666,1
2021-11-30,57848.77353712989,1.0,0.0,0.0,0.8756644,0.07,56756.065060680536,611.1124,0.0,738.0902,-1172.7374,-0.6293738,-169.81360213958146,-1357.9972,-929.64087,-428.35638,0
2021-12-01,57011.28047424234,2.0,0.0,1.0,0.8741848,0.08,56650.7061036025,0.0,-837.49304,738.0902,-983.61035,-0.7503888,-300.6230707527189,-1323.4366,-1008.4,-315.03668,1
2021-12-02,57169.37199381056,1.0,1.0,0.0,0.87544155,0.08,56646.590124676106,158.09152,0.0,738.3044,-983.61035,-0.75060654,-300.9728187701135,-1268.6661,-1060.4532,-208.2129,0
2021-12-03,56508.26805402271,2.0,0.0,0.0,0.8837635,0.08,56305.22170625108,0.0,-661.10394,738.3044,-772.5225,-0.95570594,-2157.6387713675913,-1264.0347,-1101.1696,-162.86513,0
2021-12-04,53785.96717237922,4.0,0.0,0.0,0.88352984,0.08,56299.246607300294,0.0,-2722.3008,633.16626,-966.9726,-0.65479237,-189.68073758096716,-1463.1647,-1173.5685,-289.5961,0
2021-12-05,49161.99070957517,2.0,0.0,0.0,0.88426787,0.08,55531.901868321474,0.0,-4623.9766,517.19086,-1297.2566,-0.39868045,-66.30092531839244,-1971.3682,-1333.1284,-638.2397,1
2021-12-06,49268.46989053938,4.0,0.0,0.0,0.8841472,0.08,54393.44597595703,106.47918,0.0,524.7965,-1229.89,-0.42670196,-74.42934407630844,-2338.5735,-1534.2174,-804.356,1
2021-12-07,50461.57683653979,4.0,0.0,0.0,0.8833709,0.08,53338.132161587026,1193.1069,0.0,610.01843,-1033.2527,-0.59038645,-144.1325600144338,-2504.4429,-1728.2626,-776.18036,1
2021-12-08,50647.66340635755,1.0,0.0,1.0,0.88530314,0.08,52429.044009032055,186.08656,0.0,526.0292,-1033.2527,-0.5091002,-103.70755452075977,-2591.0125,-1900.8125,-690.19995,0
2021-12-09,50530.4580645934,2.0,0.0,0.0,0.8778575,0.08,51480.627733429596,0.0,-117.205345,526.0292,-1002.2953,-0.5248245,-110.4485737154701,-2638.6602,-2048.382,-590.2781,0
2021-12-10,47885.87198941706,0.0,0.0,1.0,0.886427,0.08,50248.856867057366,0.0,-2644.5862,404.62463,-1191.1943,-0.3396798,-51.44167955110572,-2856.8848,-2210.0825,-646.8022,0
2021-12-11,47303.56415217411,1.0,0.0,2.0,0.88847536,0.08,49322.79929274235,0.0,-582.30786,404.62463,-870.641,-0.46474338,-86.82627690962741,-3041.7534,-2376.4167,-665.3366,1
2021-12-12,49242.30232407148,4.0,0.0,0.0,0.88103354,0.08,49334.27238052754,1938.7382,0.0,492.70514,-870.641,-0.5659108,-130.36740963813472,-2997.2725,-2500.588,-496.6845,1
2021-12-13,50051.078348674855,2.0,0.0,1.0,0.8840148,0.08,49446.07358883261,808.776,0.0,357.31363,-870.641,-0.41040295,-69.60736361312661,-2863.748,-2573.22,-290.52805,0
2021-12-14,46696.30469946678,1.0,0.0,1.0,0.8858949,0.08,48908.17756925074,0.0,-3354.7737,313.66275,-1110.2677,-0.28251094,-39.374944478853934,-2994.1167,-2657.3992,-336.71747,1
2021-12-15,48410.564656309325,0.0,0.0,1.0,0.8874832,0.08,48588.592033529574,1714.26,0.0,436.1099,-1050.4468,-0.4151661,-70.98872348466,-2925.3865,-2710.9966,-214.38974,1
2021-12-16,48936.86258244155,3.0,0.0,2.0,0.88578516,0.08,48360.935536079305,526.2979,0.0,462.41034,-1050.4468,-0.44020352,-78.6363483206921,-2796.2163,-2728.0405,-68.17569,0
2021-12-17,47694.53050225176,2.0,0.0,0.0,0.8811195,0.08,48333.601037912835,0.0,-1242.332,462.41034,-1091.963,-0.42346704,-73.45061885757096,-2762.2524,-2734.883,-27.369377,0
2021-12-18,46328.6963654447,1.0,0.0,0.0,0.8830501,0.08,48194.33421123721,0.0,-1365.8341,462.41034,-995.0726,-0.46470013,-86.81117990562919,-2813.1191,-2750.5303,-62.58896,1
2021-12-19,46970.057050727024,1.0,0.0,0.0,0.8828701,0.08,47869.72774361657,641.36066,0.0,508.22183,-664.7885,-0.7644865,-324.6040514419206,-2769.751,-2754.3743,-15.376697,0
2021-12-20,46807.04861642627,3.0,0.0,0.0,0.885604,0.08,47406.294924723916,0.0,-163.00844,500.61615,-676.43195,-0.7400835,-284.7389983293823,-2717.2126,-2746.9421,29.729395,1
2021-12-21,47117.008204210455,1.0,0.0,1.0,0.8773282,0.08,47466.395425401584,309.9596,0.0,437.5342,-676.43195,-0.6468266,-183.14705409688867,-2620.3586,-2721.6252,101.2668,1
2021-12-22,49145.21725849885,1.0,0.0,0.0,0.87697816,0.08,47571.345797142945,2028.2091,0.0,569.1144,-676.43195,-0.8413476,-530.3086182613554,-2352.8196,-2647.8643,295.0446,0
2021-12-23,48755.89564404483,3.0,1.0,0.0,0.8768314,0.08,47545.49337737199,0.0,-389.32162,569.1144,-695.86884,-0.8178472,-448.9896390552109,-2147.4536,-2547.782,400.3285,1
2021-12-24,50900.61494951601,1.0,0.0,0.0,0.87551177,0.08,48003.505441266876,2144.7192,0.0,722.3086,-506.96985,-1.4247566,335.42895185895605,-1790.9932,-2396.4243,605.43115,0
2021-12-25,50888.72103678683,0.0,0.0,0.0,0.8782335,0.08,48654.93753717289,0.0,-11.893912,722.3086,-466.22598,-1.5492672,282.0607587830557,-1492.2537,-2215.59,723.33655,0
2021-12-26,50663.48710213215,0.0,0.0,0.0,0.8761727,0.08,49182.570401659344,0.0,-225.23393,583.82733,-482.31412,-1.2104712,575.1245486570573,-1259.16,-2024.3041,765.14404,1
2021-12-27,50852.860259540656,3.0,0.0,1.0,0.8782224,0.08,49760.54349353283,189.37315,0.0,539.5843,-482.31412,-1.1187403,942.1738718265682,-1047.0808,-1828.8595,781.7786,0
2021-12-28,50774.067814743,0.0,0.0,1.0,0.8817094,0.08,50282.98058075176,0.0,-78.79244,539.5843,-248.31548,-2.1729789,185.25302867421846,-875.27484,-1638.1426,762.86774,0
2021-12-29,47725.14804631933,1.0,0.0,0.0,0.8793856,0.08,50080.1135504404,0.0,-3048.9197,417.13712,-466.09546,-0.8949607,-852.0248315038716,-973.91296,-1505.2966,531.38367,0
2021-12-30,46506.99464767938,4.0,0.0,0.0,0.8822587,0.08,49758.84197953105,0.0,-1218.1534,379.5444,-553.1064,-0.686205,-218.6794481385947,-1137.2695,-1431.6912,294.42172,1
2021-12-31,47191.86838983951,2.0,0.0,0.0,0.8786083,0.07,49229.021042434404,684.8737,0.0,428.46396,-464.3684,-0.92268115,-1193.3454669197736,-1197.6613,-1384.8853,187.22398,0
2022-01-01,46319.65108805251,2.0,0.0,0.0,0.878832,0.07,48576.29676404379,0.0,-872.2173,428.46396,-429.11005,-0.9984943,-66316.32477708034,-1300.9067,-1368.0895,67.1828,1
2022-01-02,47816.07767640849,4.0,0.0,0.0,0.87862706,0.07,48169.52398894041,1496.4266,0.0,489.5401,-429.11005,-1.1408265,810.0938945723558,-1247.5989,-1343.9913,96.39254,0
2022-01-03,47387.212167697246,2.0,0.0,0.0,0.87342376,0.08,47674.43140439135,0.0,-428.8655,489.5401,-448.09985,-1.09248,1181.315410189789,-1225.8273,-1320.3585,94.531296,0
2022-01-04,46531.140860530526,2.0,0.0,0.0,0.8813237,0.08,47068.298982361,0.0,-856.0713,467.40015,-509.2478,-0.91782457,-1116.9084466430156,-1263.0908,-1308.905,45.814205,0
2022-01-05,45938.02427172366,2.0,0.0,0.0,0.88484055,0.08,46812.99558599019,0.0,-593.1166,322.52805,-551.6133,-0.5846996,-140.7895568497109,-1325.2058,-1312.1652,-13.040658,0
2022-01-06,43647.14750806805,4.0,0.0,0.0,0.8824585,0.08,46404.44599461714,0.0,-2290.8767,322.52805,-687.43866,-0.46917358,-88.38550410417642,-1541.5173,-1358.0356,-183.48178,0
2022-01-07,43216.45867693359,5.0,0.0,0.0,0.8846755,0.08,45836.530321344864,0.0,-430.68884,169.33382,-718.20215,-0.2357746,-30.851448146406568,-1727.7821,-1431.9849,-295.79715,0
2022-01-08,41527.197042644846,2.0,0.0,0.0,0.8796476,0.08,45151.894029143776,0.0,-1689.2616,169.33382,-838.0141,-0.2020656,-25.323585021072134,-1988.782,-1543.3444,-445.43768,1
2022-01-09,41756.66232397826,3.0,0.0,0.0,0.87901074,0.08,44286.26326451088,229.46529,0.0,185.7242,-821.92596,-0.22596219,-29.19265657538793,-2152.3,-1665.1355,-487.16458,1
2022-01-10,41862.3609856517,2.0,0.0,0.0,0.8818405,0.08,43496.99880993295,105.69866,0.0,179.74745,-821.92596,-0.21869056,-27.990261684704365,-2247.453,-1781.599,-465.85403,1
2022-01-11,41869.85905559219,2.0,0.0,0.0,0.88182586,0.08,42831.10140922747,7.49807,0.0,180.28302,-816.2979,-0.22085445,-28.34572292422493,-2295.793,-1884.4377,-411.35516,1
2022-01-12,42777.21102048236,3.0,0.0,0.0,0.87926435,0.08,42379.55665905013,907.352,0.0,245.09387,-598.51794,-0.4095013,-69.34838277924936,-2235.1218,-1954.5746,-280.54727,1
2022-01-13,43981.87732717414,2.0,0.0,0.0,0.87470716,0.08,42427.37520463672,1204.6663,0.0,331.14148,-511.507,-0.64738405,-183.59466221228132,-2066.0173,-1976.8632,-89.15419,0
2022-01-14,42608.41001195019,3.0,0.0,0.0,0.8718306,0.08,42340.51110963909,0.0,-1373.4673,282.22192,-609.6118,-0.4629535,-86.20361628994985,-2019.548,-1985.4001,-34.147896,1
2022-01-15,43120.85451108056,1.0,0.0,0.0,0.8744325,0.08,42568.17646227277,512.4445,0.0,318.8251,-547.31055,-0.5825305,-139.53845656046468,-1919.2468,-1972.1694,52.922596,1
2022-01-16,43226.65026980921,1.0,0.0,2.0,0.8739301,0.08,42778.174740248614,105.79576,0.0,219.49432,-547.31055,-0.40104163,-66.9565126571054,-1810.352,-1939.8059,129.45393,0
2022-01-17,43119.79214308028,1.0,0.0,0.0,0.8748523,0.08,42957.80776273842,0.0,-106.85812,219.49432,-524.31006,-0.4186346,-72.00886073229057,-1712.9291,-1894.4305,181.50151,0
2022-01-18,42298.341116872325,1.0,0.0,1.0,0.8762908,0.08,43019.01948577843,0.0,-821.45105,219.49432,-521.83716,-0.4206184,-72.59782480832735,-1682.6089,-1852.0663,169.45738,1
2022-01-19,42395.45879157343,1.0,0.0,0.0,0.8819196,0.08,42964.48345307716,97.117676,0.0,226.4313,-479.47168,-0.47225165,-89.48425187485827,-1631.9314,-1808.0393,176.1079,0
2022-01-20,41749.55143098559,1.0,0.0,1.0,0.8809664,0.08,42645.579753621656,0.0,-645.90735,226.4313,-361.97388,-0.625546,-167.05547905449595,-1625.1547,-1771.4624,146.30768,0
2022-01-21,40707.6824143097,1.0,0.0,3.0,0.8881621,0.08,42374.04723967301,0.0,-1041.869,226.4313,-405.6296,-0.5582218,-126.35794846743013,-1684.437,-1754.0573,69.62023,0
2022-01-22,36508.79978983082,2.0,0.0,0.0,0.8847573,0.08,41429.4679937802,0.0,-4198.883,226.4313,-584.88824,-0.387136,-63.16833955924554,-2046.6411,-1812.5741,-234.06706,0
2022-01-23,35180.435462830384,2.0,0.0,0.0,0.88264805,0.08,40280.00873564037,0.0,-1328.3644,210.04092,-679.7714,-0.3089876,-44.71519912320559,-2413.062,-1932.6716,-480.3904,1
2022-01-24,36306.409440464704,4.0,0.0,0.0,0.88051015,0.08,39306.66834955242,1125.974,0.0,282.91772,-679.7714,-0.4161954,-71.29018709941917,-2582.8235,-2062.702,-520.1214,1
2022-01-25,36774.00714224005,3.0,0.0,0.0,0.88674825,0.08,38517.47778174781,467.5977,0.0,315.78198,-679.7714,-0.46454144,-86.75581548922128,-2649.0923,-2179.98,-469.11218,1
2022-01-26,36988.92851066736,3.0,0.0,0.0,0.884866,0.08,37745.11631304694,214.92137,0.0,266.32266,-679.7714,-0.39178267,-64.41491549119374,-2653.6785,-2274.7197,-378.95868,0
2022-01-27,36870.440166931,2.0,0.0,0.0,0.88940346,0.08,37048.100418182,0.0,-118.48834,180.27507,-688.23486,-0.2619383,-35.49002717069379,-2636.4822,-2347.0723,-289.41003,1
2022-01-28,37276.839558174994,6.0,0.0,0.0,0.9013692,0.08,36557.98001016276,406.39938,0.0,209.3036,-590.13007,-0.35467368,-54.96036106146235,-2560.545,-2389.7668,-170.77808,1
2022-01-29,37852.57902803263,2.0,0.0,0.0,0.8976979,0.08,36749.94847276302,575.73944,0.0,213.82466,-590.13007,-0.36233482,-56.82211099250395,-2425.9417,-2397.0017,-28.939993,1
2022-01-30,38232.17873217708,4.0,0.0,0.0,0.8985148,0.08,37185.911796955406,379.5997,0.0,233.3821,-590.13007,-0.3954757,-65.41931940477556,-2262.556,-2370.1125,107.556625,0
2022-01-31,37983.151499406464,3.0,0.0,0.0,0.8979117,0.08,37425.446376804226,0.0,-249.02724,233.3821,-600.285,-0.38878548,-63.608679571699525,-2128.6284,-2321.8157,193.1873,1
2022-02-01,38555.53446121157,4.0,0.0,0.0,0.8905433,0.08,37679.95027951444,572.38293,0.0,274.2666,-541.6099,-0.50639135,-102.58965003660896,-1953.7815,-2248.209,294.42743,1
2022-02-02,38835.69494322237,3.0,0.0,1.0,0.8878648,0.08,37943.77405559373,280.1605,0.0,287.34106,-541.6099,-0.5305314,-113.00679562669245,-1772.1788,-2153.003,380.8241,0
2022-02-03,37000.98249864199,3.0,0.0,0.0,0.88505363,0.08,37962.42296012387,0.0,-1834.7124,287.34106,-626.5246,-0.458627,-84.71552407081873,-1756.0605,-2073.6145,317.5539,1
2022-02-04,37101.351593780935,2.0,0.0,0.0,0.8755807,0.08,37937.35325092472,100.369095,0.0,294.51028,-552.10535,-0.53343135,-114.33072441849276,-1715.4136,-2001.9742,286.5607,1
2022-02-05,41673.8395543094,2.0,0.0,1.0,0.8833701,0.08,38483.2476118214,4572.488,0.0,621.1166,-252.18517,-2.4629385,168.35556954214866,-1299.2618,-1861.4318,562.1699,0
2022-02-06,41493.690050910525,1.0,0.0,0.0,0.8740012,0.08,38949.177800211895,0.0,-180.1495,621.1166,-170.16983,-3.6499808,137.73612312394823,-972.78156,-1683.7017,710.92017,1
2022-02-07,42475.543220951215,4.0,0.0,1.0,0.8741976,0.08,39590.948046146856,981.85315,0.0,610.82227,-170.16983,-3.5894861,138.6176991658358,-627.5819,-1472.4778,844.8959,1
2022-02-08,43910.92998644309,7.0,0.0,0.0,0.8747928,0.08,40356.00454975136,1435.3867,0.0,679.95,-170.16983,-3.9957144,133.38101835332742,-235.47058,-1225.0763,989.6057,1
2022-02-09,44184.447511676175,1.0,0.0,0.0,0.8761188,0.08,41120.112059530475,273.51752,0.0,684.13544,-170.16983,-4.02031,133.10918259200238,96.24162,-960.81274,1057.0543,1
2022-02-10,44383.88805541707,6.0,0.0,0.0,0.87639904,0.08,42174.812853355485,199.44054,0.0,698.3812,-161.70638,-4.3188233,130.1311623418478,370.9431,-694.46155,1065.4047,0
2022-02-11,43628.13953235228,3.0,0.0,0.0,0.873716,0.08,43107.21113029425,0.0,-755.74854,669.35266,-215.6884,-3.1033318,147.5436165208967,521.6502,-451.2392,972.8894,0
2022-02-12,42445.38876793804,2.0,0.0,0.0,0.8814666,0.08,43217.43244652691,0.0,-1182.7507,628.22845,-300.1706,-2.0929046,191.499293596156,539.4303,-253.1053,792.5356,0
2022-02-13,42254.738123237206,1.0,0.0,0.0,0.88100094,0.08,43326.15359971644,0.0,-190.65065,601.1142,-313.7885,-1.9156667,209.21004976813964,532.00464,-96.08332,628.08795,0
2022-02-14,42247.83595326771,3.0,0.0,0.0,0.8821668,0.08,43293.62399004737,0.0,-6.90217,601.1142,-296.49387,-2.0274086,197.33226678401417,519.5735,27.048042,492.52545,1
2022-02-15,42634.573783663065,2.0,0.0,0.0,0.88512105,0.08,43111.28738965023,386.73782,0.0,587.8538,-296.49387,-1.9826846,201.76205037498684,534.7638,128.59119,406.1726,1
2022-02-16,44574.32057099816,1.0,0.0,0.0,0.88152546,0.08,43166.983540981935,1939.7468,0.0,706.3957,-296.49387,-2.3824968,172.33289500603723,695.3085,241.93465,453.37384,0
2022-02-17,44063.28198279571,4.0,0.0,0.0,0.88131654,0.08,43121.182673464595,0.0,-511.03857,706.3957,-201.94572,-3.4979482,140.03285615534156,772.401,348.02792,424.37308,0
2022-02-18,40562.98694982819,3.0,0.0,0.0,0.87986434,0.08,42683.30373310402,0.0,-3500.295,699.22644,-451.9668,-1.5470748,282.7903454840904,544.773,387.37695,157.39609,0
2022-02-19,40073.495362369824,3.0,0.0,0.0,0.8823744,0.08,42344.461818022835,0.0,-489.49158,372.62018,-486.93048,-0.7652431,-325.97254068916914,321.17603,374.13675,-52.960735,1
2022-02-20,40192.75912143141,2.0,0.0,0.0,0.8826068,0.08,42049.89338919344,119.263756,0.0,381.13904,-474.06265,-0.80398446,-410.16369588776337,151.84698,329.6788,-177.83183,0
2022-02-21,38514.00853622455,2.0,0.0,0.0,0.88679713,0.08,41516.48947247299,0.0,-1678.7506,311.00665,-593.97345,-0.5236037,-109.90925380622565,-116.4661,240.44983,-356.91592,0
2022-02-22,37059.97940228752,3.0,0.0,1.0,0.8839521,0.08,40720.1188465622,0.0,-1454.0292,208.47903,-697.83264,-0.2987522,-42.60294115266592,-441.3466,104.09054,-545.43713,1
2022-02-23,38337.2038554348,1.0,0.0,0.0,0.882134,0.08,39829.10217291029,1277.2245,0.0,280.1724,-697.83264,-0.40148938,-67.08140799799574,-588.9661,-34.520794,-554.4454,0
2022-02-24,37372.2926803477,1.0,0.0,0.0,0.8856001,0.08,38873.246558274855,0.0,-964.9112,265.92664,-766.7549,-0.34682092,-53.09737129408268,-774.8836,-182.59335,-592.2902,1
2022-02-25,38363.345488570165,5.0,0.0,0.0,0.89394575,0.08,38559.01206380942,991.0528,0.0,336.71613,-712.7728,-0.47240314,-89.53865239475383,-832.6565,-312.606,-520.0505,1
2022-02-26,39316.16207578596,4.0,0.0,0.0,0.8906752,0.08,38450.82159429744,952.8166,0.0,404.77444,-628.29065,-0.6442471,-181.09401404473732,-792.42303,-408.5694,-383.85364,0
2022-02-27,39090.202153609054,2.0,0.0,0.0,0.89002675,0.08,38293.3134560371,0.0,-225.95992,404.77444,-630.81274,-0.64167136,-179.07340222280504,-769.89594,-480.8347,-289.06122,0
